movieId;year;genres[,];actors[,];contentRating;duration;imdbRating
68d6d108-c699-46c5-b167-7f0d500c1e7e;1998;Comedy,Crime,Mystery;Jeff Bridges,John Goodman,Julianne Moore;15;PT117M;8.2
3451509d-518b-4e8d-8364-680d605d80c3;1978;Drama,War;Robert De Niro,Christopher Walken,John Cazale;15;PT183M;8.2
404817eb-8f5b-49c1-b672-0bd5c5812d72;1939;Drama,History,Romance;Clark Gable,Vivien Leigh,Thomas Mitchell;15;PT238M;8.2
c570b465-39ed-4c59-877d-a67100f9065a;1996;Crime,Drama,Thriller;William H. Macy,Frances McDormand,Steve Buscemi;15;PT98M;8.1
aab430e0-02a0-4472-acc0-90aae8f4ec6d;1953;Drama;Chishû Ryû,Chieko Higashiyama,Sô Yamamura;Btl;PT136M;8.3
c7fd815e-541c-4743-8644-4def2c3e3333;2003;Animation,Adventure,Comedy;Albert Brooks,Ellen DeGeneres,Alexander Gould;7;PT100M;8.1
1f3fd76c-2934-420b-908b-74cf0043568a;1999;Drama,Mystery,Thriller;Bruce Willis,Haley Joel Osment,Toni Collette;11;PT107M;8.1
2ba4a191-79c2-41b1-b640-a2f0d3fa2928;1982;Horror,Mystery,Sci-Fi;Kurt Russell,Wilford Brimley,Keith David;15;PT109M;8.2
4291ac76-3e8c-48d2-881e-15bf5203f465;1967;Crime,Drama;Paul Newman,George Kennedy,Strother Martin;15;PT126M;8.2
5156049f-1c74-4bde-b088-490722b3e9ac;2007;Crime,Drama,Thriller;Tommy Lee Jones,Javier Bardem,Josh Brolin;15;PT122M;8.1
ffefcd51-93d2-4d77-9f95-86a7b49aedd6;1940;Drama,Mystery,Romance;Laurence Olivier,Joan Fontaine,George Sanders;15;PT130M;8.2
e059d9f6-8f79-4e15-9583-d9f07a8f51df;2010;Animation,Action,Adventure;Jay Baruchel,Gerard Butler,Christopher Mintz-Plasse;7;PT98M;8.2
7a5bc81a-51a1-4855-b34b-68c829c64606;2003;Action,Crime,Thriller;Uma Thurman,David Carradine,Daryl Hannah;15;PT111M;8.1
4b35860c-91a4-44a2-bbe7-8caeeb4b8118;2007;Adventure,Biography,Drama;Emile Hirsch,Vince Vaughn,Catherine Keener;7;PT148M;8.2
de2c0887-8b1b-4547-a3f0-f25b96f51d3a;2009;Animation,Comedy,Drama;Toni Collette,Philip Seymour Hoffman,Eric Bana;11;PT92M;8.2
